text_raw,text_clean,label,platform
"Nhân viên giao hàng nói chuyện phách lối , quá tệ",nhân_viên giao hàng nói_chuyện phách_lối quá tệ,Negative,tiki
Ổn áp,ổn áp,Positive,tiki
mùi thơm nam tính. nhiều bọt.,mùi thơm nam_tính nhiều bọt,Positive,tiki
Chất lượng tốt. Giao hàng nhanh,chất_lượng tốt giao hàng nhanh,Positive,tiki
"Giao hanh nhanh,san pham su dung tot",giao hanh nhanh san_pham su_dung tốt,Positive,tiki
"tốt , Giao Hàng Nhanh ....",tốt giao hàng nhanh,Negative,tiki
quas oonr,quas oonr,Positive,tiki
Giao hàng nhanh  dùng tốt 🤣,giao hàng nhanh dùng tốt,Positive,tiki
Chính hãng. Giá rẻ. Sản phẩm ổn,chính hãng giá rẻ sản_phẩm ổn,Positive,tiki
Không giống sản phẩm trong ảnh,giống sản_phẩm ảnh,Negative,tiki
hàng chính hãng nên yên tâm,hàng chính hãng yên_tâm,Positive,tiki
"Giao hàng nhanh, shiper nhiệt tình",giao hàng nhanh shiper nhiệt_tình,Positive,tiki
"ko trơn lắm, được cái rẻ, hàng hãng to, xài yên tâm",trơn cái rẻ hàng hãng to_xài yên_tâm,Positive,tiki
"Dùng tốt, không có gì để chê",dùng tốt gì chê,Positive,tiki
giao hàng nhanh.đóng gói cẩn thận,giao hàng nhanh đóng_gói cẩn_thận,Positive,tiki
rát,rát,Positive,tiki
bạc hà nên cảm giác hơi cay...,bạc_hà cảm_giác hơi cay,Positive,tiki
chất lượng sản phẩm thật là tuyệt vời Tôi rất hài lòng xót,chất_lượng sản_phẩm thật tuyệt_vời hài_lòng xót,Positive,tiki
"Giao đúng sản phẩm, đóng gói che tên tốt",giao đúng sản_phẩm đóng_gói che tên tốt,Positive,tiki
"hàng chính hãng,oke la",hàng chính hãng tốt_la,Positive,tiki
Hàng ổn tốt,hàng ổn tốt,Positive,tiki
"Gel dùng rất tốt, không gây kích ứng da",gel dùng tốt gây kích_ứng da,Positive,tiki
San pham tot goi hang can than,san pham tốt goi hàng can than,Positive,tiki
Chất lượng bình thường thôi,chất_lượng bình_thường,Neutral,tiki
hàng chuẩn tốt  giống như mô tả,hàng chuẩn tốt giống mô_tả,Positive,tiki
săn sale cho đã tới chừng giao không có quà,săn sale tới chừng giao quà,Negative,tiki
Không có hình nên dùng tạm hình quán. Hàng y hình. chuẩn đẹp nhé,hình dùng tạm hình_quán hàng y_hình chuẩn đẹp,Positive,tiki
*** đảo không nên mua hàng ở shop này,đảo mua hàng shop,Negative,tiki
dùng tuyệt. ko mùi. ko nóng,dùng tuyệt mùi nóng,Positive,tiki
giao hang nhanh san pham chat luong,giao hàng nhanh san_pham chat luong,Positive,tiki
hang kg tron kg cam giat...,hàng kg tron kg cam_giat,Negative,tiki
dc ma hon nho😶😶😶😶😶😶,ma_hon nho,Negative,tiki
quá chán ko dùng dc phí tiền,quá chán dùng phí tiền,Negative,tiki
"không có đặc, nhưng ổn",đặc nhưng ổn,Positive,tiki
Dũng khá là mát,dũng khá mát,Positive,tiki
"sản phẩm tốt dể dùng mà hạn sử dụng khi khui nắp chỉ có 3 tháng ,đóng gói không ghi tên hàng mà người giao vẫn tìm đọc",sản_phẩm tốt dể dùng hạn sử_dụng khui_nắp tháng đóng_gói ghi tên hàng người giao tìm đọc,Positive,tiki
"sp tốt, giao hàng nhanh",sản_phẩm tốt giao hàng nhanh,Positive,tiki
hàng như mong đợi,hàng mong_đợi,Positive,tiki
Ok shiper thân thiện tốt,tốt shiper thân_thiện tốt,Positive,tiki
Sản phẩm như hình giao hàng nhanh và đóng gói tốt,sản_phẩm hình giao hàng nhanh đóng_gói tốt,Positive,tiki
Tốt quá chơn,tốt quá chơn,Positive,tiki
"Sản phẩm tốt, bôi trơn tru. Xài lần đầu nên hơi bị thấy chưa quen, lần sau nếu mua sẽ mua có mùi sẽ đặc sắc hơn vì gel này ko có mùi",sản_phẩm tốt_bôi trơn_tru xài lần đầu hơi thấy chưa quen lần sau nếu mua mua mùi đặc_sắc gel mùi,Positive,tiki
Như những gì quảng cáo.,gì quảng_cáo,Positive,tiki
Hàng chất lượng nên mua,hàng chất_lượng mua,Positive,tiki
dùng chất lượng trung bình,dùng chất_lượng trung_bình,Negative,tiki
"Sản phẩm hiệu quả, sạch sẽ
Đóng gói cẩn thận
Giao hàng đúng ngày",sản_phẩm hiệu_quả sạch_sẽ đóng_gói cẩn_thận giao hàng đúng ngày,Positive,tiki
"Sách ko đc bọc màng 
Sách bị tróc 
Dính vết bẩn nhiều 
Bị bong góc",sách bọc_màng sách tróc dính vết bẩn nhiều bong góc,Neutral,tiki
"Đóng gói quá tệ, không có được 1 miếng giấy lót
Truyện còn nhiều giấy dư, bìa thì gập lệch 
Quá thất vọng",đóng_gói quá tệ miếng giấy lót truyện còn nhiều giấy dư_bìa gập lệch quá thất_vọng,Negative,tiki
"• Về hình thức.
Bìa bắt mắt với ảo ảnh hạt cát nhoè bay, kiểu cuốn hút, huyền bí về Ai Cập.
Có 1 vài trang in màu giới thiệu về nhân vật khá xinh xắn.
Giấy dày đẹp, chất lượng tốt.
• Về nội dung.
Vì biết nó là cuốn sách nổi tiếng và bán chạy nên mình mong chờ nhất trong 10 cuốn sách mình đặt cùng lúc đó.
Tuy nhiên nó đã làm mình thất vọng về nội dung! Phần đầu cũng khá là cuốn theo mạch sách, mong chờ lúc nhân vật chính sang Ai Cập sẽ có nhiều những câu chuyện thú vị hơn, những triết lý sâu sắc hơn. Nhưng mà đọc tới phần sau nó hơi ...gãy. Thực sự những câu chuyện k có j thú vị và ấn tượng. 
Xoay quanh về đức tin đấng trên cao, có niềm tin mãnh liệt và theo đuổi ước mơ của mình tới cùng, lắng nghe trái tim, đi tìm kho báu của cuộc đời mình, sống thiện lành và tích cực..v.v...với những chủ đề đẹp đẽ này nhưng khi vào sách nó bị lặp đi lặp lại câu chữ, câu chuyện thì sơ sài...
Về nội dung chấm 4/10",hình_thức bìa bắt_mắt ảo ảnh hạt cát nhòe bay kiểu cuốn_hút huyền_bí ai_cập vài trang in màu giới_thiệu nhân_vật khá xinh_xắn giấy dày đẹp chất_lượng tốt nội_dung biết nó cuốn sách nổi_tiếng bán_chạy mong_chờ 10 cuốn sách đặt cùng lúc tuy_nhiên nó làm thất_vọng nội_dung phần đầu khá cuốn mạch sách mong_chờ lúc nhân_vật chính sang ai_cập nhiều câu_chuyện thú_vị triết_lý sâu_sắc nhưng_mà đọc tới phần sau nó hơi gãy thực_sự câu_chuyện thú_vị ấn_tượng xoay quanh đức_tin đấng trên cao niềm tin mãnh_liệt theo_đuổi ước_mơ tới cùng lắng_nghe trái_tim đi tìm kho báu cuộc_đời sống thiện_lành tích_cực chủ_đề đẹp_đẽ nhưng vào sách nó lặp_đi_lặp_lại câu chữ câu_chuyện sơ_sài nội_dung chấm 10,Neutral,tiki
"Không có book mark??????
Rõ ràng sản phẩm ghi rõ được tặng book mark.
Rất không hài lòng",book_mark rõ_ràng sản_phẩm ghi rõ tặng book mark hài_lòng,Negative,tiki
"Về dịch vụ của Tiki: Rất tốt 5 sao.

Về sách: Thực tế tôi đã mua và đọc khá nhiều sách của 1980books, và đánh giá chung của tôi là các bản dịch ẩu, nhiều lỗi chính tả, lỗi đánh mãy, dịch không sát nghĩa, nhiều cụm từ gây khó hiểu, hoặc vô nghĩa trong tiếng Việt. 

Giấy in khá mỏng, gây ra việc rối mắt khi đọc do bạn sẽ thấy khá rõ các chữ của mặt sau, thậm chí là của trang liền kề.

Do đó, về chất lượng sách tôi đánh giá 3 sao cho quyển sách này cũng như chất lượng chung của các sách từ 1980books.",dịch_vụ tiki tốt sao sách thực_tế mua đọc khá nhiều sách 1980 books đánh_giá chung bản dịch ẩu nhiều lỗi chính_tả lỗi đánh mãy dịch sát_nghĩa nhiều cụm_từ gây khó hiểu vô_nghĩa tiếng việt giấy in khá mỏng gây ra việc rối_mắt đọc do thấy khá rõ chữ mặt sau thậm_chí trang liền kề do_đó chất_lượng sách đánh_giá sao quyển sách chất_lượng chung sách 1980 books,Neutral,tiki
"Nội dung sách thì hay mà chất lượng đóng sách quá tệ.

Mua về ngồi vào bàn đọc ngay ngắn không tì đè, nâng niu từng trang mà sách đã rách toạc rồi rơi lả tả chỉ sau mấy hôm.

Lần đầu tiên mua sách bên này mà thấy in ấn đóng gáy sách bó tay thật.",nội_dung sách chất_lượng đóng sách quá tệ mua ngồi vào bàn đọc ngay_ngắn tì đè nâng_niu từng trang sách rách_toạc rồi rơi lả_tả sau mấy hôm lần đầu_tiên mua sách bên thấy in_ấn đóng gáy sách bó_tay thật,Negative,tiki
"Nội dung hay, bìa sách đẹp, giấy tốt.

Tuy nhiên bản dịch không cẩn thận, không thoát ý, câu cú gần như theo văn phong tiếng Anh khi đang diễn giải bằng tiếng Việt, có nhiều idioms không nghiên cứu kỹ trước khi dịch. Sách còn nhiều lỗi chính tả. Bên dưới là 1 ví dụ về cách dịch không cẩn thận. Nguyên tác viết ""A doctor may throw the kitchen sink at her patient’s cancer, but choose palliative care for herself"", ý muốn nói ""1 vị bác sĩ có thể bất chấp mọi cách để cứu 1 bệnh nhân bị ung thư..."", bản dịch lại đi dịch nghĩa đen của từ ""Một bác sĩ có thể ném cả cái bồn rửa bát vào căn bệnh ung thư..."". 

Hy vọng NXB làm tốt hơn ở những sản phẩm sau.",nội_dung bìa sách đẹp giấy tốt tuy_nhiên bản dịch cẩn_thận thoát_ý câu cú gần văn_phong tiếng diễn_giải bằng tiếng việt nhiều idioms nghiên_cứu kỹ trước dịch sách còn nhiều lỗi chính_tả bên dưới ví_dụ cách dịch cẩn_thận nguyên_tác viết a_doctor may throw the kitchen sink at her patient cancer but choose palliative care for herself_ý_muốn nói vị bác_sĩ có_thể bất_chấp mọi cách cứu bệnh_nhân ung_thư bản dịch đi dịch nghĩa_đen bác_sĩ có_thể ném cả cái bồn rửa bát vào căn_bệnh ung_thư hy_vọng nxb làm tốt sản_phẩm sau,Neutral,tiki
"Tiki gói hàng thì 10 điểm. 
Tuy nhiên, dù bản gốc là best seller, bản dịch tiếng việt cứ phải tái bản 3-5 lần mới tạm được. 

2 sao này là cho dịch giả, lời văn đọc thấy khó chịu, khô cứng. Nhiều đoạn thậm chí như máy dịch.",tiki gói hàng 10 điểm tuy_nhiên dù bản_gốc best seller bản dịch tiếng việt cứ phải tái_bản lần mới tạm sao dịch_giả lời_văn đọc thấy khó_chịu khô cứng nhiều đoạn thậm_chí máy dịch,Negative,tiki
"Nội dung sách rất hay. Ứng dụng thực tế rất tốt. Sách in đẹp
Tuy nhiên bản dịch sang tiếng Việt có khá nhiều chỗ hơi khó hiểu, tối nghĩa. Phải đối chiếu với bản tiếng anh mới hiểu. Chẳng hạn các thuật ngữ bên tài chánh như ""Time Horizon"" dịch là ""chân trời thời gian"".
Trừ 2 sao vì bản dịch cho 1 cuốn sách hay như vậy",nội_dung sách ứng_dụng thực_tế tốt sách in đẹp tuy_nhiên bản dịch sang tiếng việt khá nhiều chỗ hơi khó hiểu tối_nghĩa phải đối_chiếu bản tiếng mới hiểu chẳng_hạn thuật_ngữ bên tài_chánh time horizon dịch chân_trời thời_gian trừ sao bản dịch cuốn sách như_vậy,Neutral,tiki
"Truyện nhân hoá các loài vật
Phù hợp với thiếu nhi",truyện nhân_hóa loài_vật phù_hợp thiếu_nhi,Neutral,tiki
"Tôi sử dụng rất ít mà đã hỏng không vào điện.
Tôi có được bảo hành không? 
Nếu được bảo hành tôi gửi theo đc nào? Hãy hướng dẫn",sử_dụng ít hỏng vào điện bảo_hành nếu bảo_hành gửi nào hãy hướng_dẫn,Negative,tiki
"Mình mua sản phẩm xài được 3 tháng thì bị trục trặc không có nguồn điện vào.

Tiki thu hồi sản phẩm rất nhanh & không khắc phục được đã hoàn tiền ngay cho mình.

Vì vậy chất lượng sản phẩm chỉ 1 sao nhưng dịch vụ là 5 sao, đánh giá 3 sao chung cho sản phẩm này nhé.",mua sản_phẩm xài tháng trục_trặc nguồn điện vào tiki thu_hồi sản_phẩm nhanh khắc_phục hoàn tiền ngay vì_vậy chất_lượng sản_phẩm sao nhưng dịch_vụ sao đánh_giá sao chung sản_phẩm,Neutral,tiki
"Shipper quăng hàng từ rào vào.
Hàng dễ vỡ",shipper quăng hàng rào vào hàng dễ vỡ,Negative,tiki
"Sử dụng được đúng 1 lần. Không thể sạc pin được sau khi máy hết pin.
Cần được bộ phận chăm sóc khách hàng hỗ trợ.",sử_dụng đúng lần không_thể sạc_pin sau máy hết pin cần bộ_phận chăm_sóc khách_hàng hỗ_trợ,Negative,tiki
"Thông tin có tặng 1 bình giử nhiệt 
Khi mua hàng thì ko có hàng tăng? 
Nếu ko có tăng thì đừng đưa lên nhashop",thông_tin tặng bình giử_nhiệt mua hàng hàng tăng nếu tăng đừng đưa lên nhashop,Neutral,tiki
"Khi mua đang trong thời gian khuyến mãi
Có tặng bàn chải điện
Nhưng khi giao hàng lại ko thấy",mua thời_gian khuyến_mãi tặng bàn_chải điện nhưng giao hàng thấy,Negative,tiki
"Sách bản đẹp. Đóng gói cẩn thận. 
Thời gian giao hàng là 2 tiếng nhưng đến hôm sau mới nhận được. Tình trạng đơn hàng ở app luôn là “đang xử lý” nên không rõ thời gian được giao dự kiến.",sách bản đẹp đóng_gói cẩn_thận thời_gian giao hàng tiếng nhưng đến hôm sau mới nhận tình_trạng đơn hàng app luôn xử_lý rõ thời_gian giao dự_kiến,Negative,tiki
"Chất lượng sách thì ok, giấy đẹp
Giao hàng thì cực lâu, hơn 2 tuần, gói hàng thì tệ hại",chất_lượng sách tốt giấy đẹp giao hàng cực lâu tuần gói hàng tệ_hại,Neutral,tiki
"Lỗi in ấn
Đang trang 32 nhảy về trang 17, sau đó tiếp tục tới trang 32 lại nhảy sang trang 49",lỗi in_ấn trang 32 nhảy trang 17 sau tiếp_tục tới trang 32 nhảy sang trang 49,Negative,tiki
"Ảo thật đấy :))
Đóng gói thấy lủng ở góc
Mở ra sách bị cắt góc",ảo thật đấy đóng_gói thấy lủng góc mở ra sách cắt góc,Negative,tiki
"Không được mướt đâu ạ, vài tập bị trầy và bong gáy luôn.
Bìa quyển 2 mặt trước trầy xướt rất nhiều như thể bị chà xuống đất
Vừa đọc vừa trưng bày nên mình đau lòng lắm, đổi trả thì tiki bảo đợi 7 ngày mới xử lí xong. Nên thôi đành chịu
Nội dung sách thì cuốn khỏi bàn dù mình đọc và xem nhiều lần rồi ạ",mướt đâu vài tập trầy bong_gáy luôn bìa_quyển mặt trước trầy xướt nhiều như_thể chà xuống đất vừa đọc vừa trưng_bày đau_lòng đổi trả tiki bảo đợi ngày mới xử_lí xong đành chịu nội_dung sách cuốn khỏi bàn dù đọc xem nhiều lần rồi,Neutral,tiki
"Giao hàng nhanh
Sách còn nguyên bọc seal của cả hộp mình chưa lôi ra nhưng đã bị rách gáy sách.
Mình mua sưu tầm nên ko hài lòng lắm.",giao hàng nhanh sách còn nguyên bọc_seal cả hộp chưa lôi ra nhưng rách_gáy sách mua sưu_tầm hài_lòng,Neutral,tiki
"Không có phàn nàn về sản phẩm.
Tuy nhiên nhân viên giao hàng tại bưu cục của JnT găm hàng 4 ngày không chịu giao cho khách dù đã gọi điện giục nhiều lần. Nhân viên giao hàng gọi báo giao hàng nhưng không giao lại đổ lỗi khách hàng hẹn ngày và không nhận. Hiện tại trạng thái đơn hàng đã giao và tôi chưa nhận được hàng. Nhân viên JnT làm gì với đơn hàng và mã hỉam giá vận chuyển của tôi. Thông tin trên hình",phàn_nàn sản_phẩm tuy_nhiên nhân_viên giao hàng tại bưu_cục jnt găm hàng ngày chịu giao khách dù gọi điện giục nhiều lần nhân_viên giao hàng gọi báo giao hàng nhưng giao đổ lỗi khách_hàng hẹn ngày nhận hiện_tại trạng_thái đơn hàng giao chưa nhận hàng nhân_viên jnt làm gì đơn hàng mã hỉam_giá vận_chuyển thông_tin trên hình,Negative,tiki
"Sản phẩm tốt, sản phẩm chính hãng hộp 12 cái giá tầm 110k đến 120k là Ok.
Các bạn nên phân biệt đâu là hàng giả, đâu là hàng chính hãng như hình nha. Hàng giả chữ mời bên phải, màu nhoè, hàng giả chữ mờ, hướng dẫn sử dụng chữ mờ, giay gấp 3 hình vuông bên dưới ( giá 110k, mua tiki )",sản_phẩm tốt sản_phẩm chính hãng hộp 12 cái giá tầm 110 đến 120 tốt phân_biệt đâu hàng giả đâu hàng chính hãng hình_nha hàng giả chữ mời bên phải màu nhòe hàng giả chữ mờ hướng_dẫn sử_dụng chữ mờ giay gấp hình_vuông bên dưới giá 110 mua tiki,Positive,tiki
Tôi đã mua 1 hộp vào ngày 23/2 nhưng mới mở ra 1 bao thì không có gel phía trong bao. Hàng này là hàng không chuẩn chính hãng,mua hộp vào ngày 23 nhưng mới mở ra bao gel phía bao hàng hàng_không chuẩn chính hãng,Negative,tiki
"Truyện đọc rất hay. Shop bọc sách chuẩn, không bị móp méo. Đánh giá tốt cho shop",truyện đọc shop bọc sách chuẩn móp méo đánh_giá tốt shop,Positive,tiki
"- Đã nhận được hàng
- Không hài lòng với thái độ của đối tác giao hàng J&T express
- Hộp sản phẩm nguyên tem, không cấn móp, bong tróc
- Chất lượng sản phẩm, do chưa sử dụng nên chưa thể đánh giá",nhận hàng_không hài_lòng thái_độ đối_tác giao hàng express_hộp sản_phẩm nguyên_tem cấn móp bong tróc chất_lượng sản_phẩm do chưa sử_dụng chưa_thể đánh_giá,Positive,tiki
Cuộc sống ko bao giờ là bế tắc thực sự hay có khái niệm mất tất cả một khi bạn còn có niềm tin. Thật dễ nuối tiếc về một điều gì đó đã mất đi nhưng sẽ rất khó nhận ra và trân trọng những gì ta đang có…,cuộc_sống bao_giờ bế_tắc thực_sự khái_niệm mất tất_cả một_khi còn niềm tin thật dễ nuối_tiếc điều gì mất đi nhưng khó nhận ra trân_trọng gì ta,Positive,tiki
"Một số lưu ý cho mọi người nhé:
- Vì là bcs cho quan hệ dài nên vỏ bao cảm giác hơi dầy một chút, cũng dễ hiểu mà.
- Trong bao có chất làm chậm quá trình hưng phấn sớm, nếu bạn cảm thấy ""lâu ra"" quá thì cấu 1 xíu để lại thôi còn lại bỏ đi. Chú ý tùy theo khả năng của bạn mà để lại nhiều hay ít.
- Thường thì với mình dùng bao này thực sự rất lâu ra mặc dù đã để lại 1 chút chất làm chậm, có lúc ko lên đỉnh được nhưng lại làm hài lòng vợ. Thôi thỉnh thoảng bỏ qua cảm giác cá nhân vậy.
Good luck, have fun guys.",một_số lưu_ý mọi người bcs quan_hệ dài vỏ bao cảm_giác hơi dầy một_chút dễ hiểu bao chất làm chậm quá_trình hưng_phấn sớm nếu cảm_thấy lâu ra quá cấu xíu còn bỏ đi chú_ý tùy khả_năng nhiều ít thường dùng bao thực_sự lâu ra mặc_dù chút chất làm chậm lúc lên đỉnh nhưng làm hài_lòng vợ thỉnh_thoảng bỏ_qua cảm_giác cá_nhân good luck have fun guys,Positive,tiki
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh chuaaaa bt chat luong sp tnaooooooo,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh chuaaaa bt chat luong sản_phẩm tnaooooooo,Positive,tiki
Good❤️❤️,good,Positive,tiki
Jeje,jeje,Positive,tiki
Gel ít hơn lúc package màu bạc. Cảm thấy durex đã cắt giảm gel trong mỗi gói sản phẩm ở phien bản màu đen này,gel ít lúc package màu bạc cảm_thấy durex cắt_giảm gel mỗi gói sản_phẩm phien bản màu đen,Neutral,tiki
"sp ok, hình anh mang tính tượng trưng",sản_phẩm tốt_hình mang tính tượng_trưng,Positive,tiki
"Đang nói chuyện con cái với bạn, tự nhiên thấy *** quảng cáo nên mua luôn chứ chưa có ng yêu. Định lấy hsd làm deadline có ng yêu luôn mà hsd hơi lâu nên cần cân nhắc lại.
Chất lượng ok (đoán vậy)",nói_chuyện con_cái tự_nhiên thấy quảng_cáo mua luôn chứ chưa ng yêu_định lấy hạn sử_dụng làm deadline ng yêu luôn hạn sử_dụng hơi lâu cần cân_nhắc chất_lượng tốt_đoán,Positive,tiki
"Chất bôi trơn đảm bảo, thiết kế vừa ôm khá thoải mái cho người dùng",chất bôi_trơn đảm_bảo thiết_kế vừa ôm khá thoải_mái người dùng,Positive,tiki
Okie. Nói chung là hàng chính háng. Okie. Ảnh mang tính chất minh hoạ thôi,tốt nói_chung hàng chính háng tốt_ảnh mang tính_chất minh_họa,Positive,tiki
Giao hàng nhanh. Dù ngày dịch mà giao hàng chỉ 4 ngày. Trong khi mình đặt bên *** toàn hiện đang chuẩn bị hàng từ 6/8 đến 12/8. Không thông  báo cho người mua do kiếm k dc shipper. An tâm mỗi tiki làm ăn rõ ràng. Mã lại nhiều,giao hàng nhanh dù ngày dịch giao hàng ngày đặt bên toàn hiện chuẩn_bị hàng đến 12 thông_báo người mua do kiếm shipper an_tâm mỗi tiki làm_ăn rõ_ràng_mã nhiều,Positive,tiki
"Giao hàng nhanh chóng, nhấn viên giao hàng rất chuyên nghiệp…",giao hàng nhanh_chóng nhấn_viên giao hàng chuyên_nghiệp,Positive,tiki
Mìnb dùng gổn dkxnzisnxkxjwizbzjabz nánnsbsjajanajsnsjsjs xja anznajakansnzbxnxnxnxnxnxnxnxnxnxnxnnsksnznz.  Nzbsns bb z z s bsssbbbs,mìnb dùng gổn dkxnzisnxkxjwizbzjabz nánnsbsjajanajsnsjsjs xja anznajakansnzbxnxnxnxnxnxnxnxnxnxnxnnsksnznz nzbsns bb bsssbbbs,Positive,tiki
"Mình mua 2 sản phẩm 390k, theo hình ảnh thì >= 249 dc tặng kèm, nhưng nhận hàng không có gì ...",mua sản_phẩm 390 hình_ảnh 249 tặng kèm nhưng nhận hàng gì,Negative,tiki
Good!,good,Positive,tiki
đã nhận hàng. giao hàng nhanh chóng.,nhận hàng giao hàng nhanh_chóng,Positive,tiki
"Đã nhận, chưa dùng thử nhưng tin tưởng chất lượng của DUREX",nhận chưa dùng thử nhưng tin_tưởng chất_lượng durex,Positive,tiki
"Bao Cao Su rất tốt , kéo dài thời gian quan hệ lên gấp hai lần, từ 5 giây lên đc 10 giây . Cảm ơn Durex, cảm ơn Tiki , thật tuyệt vời",bao cao_su tốt kéo_dài thời_gian quan_hệ lên gấp hai lần giây lên 10 giây cảm_ơn durex cảm_ơn tiki thật tuyệt_vời,Positive,tiki
"Sale còn 188k,áp thêm mã shop giảm 10k còn 178k. Dùng xịn xò",sale còn 188 k_áp thêm mã_shop giảm 10 còn 178 dùng xịn xò,Positive,tiki
sản phẩm tốt. đội ngũ chăm sóc khách hàng của cửa hàng nhiệt tình thân thiện hỗ trợ khách hàng nhanh chóng tận tình.,sản_phẩm tốt đội_ngũ chăm_sóc khách_hàng cửa_hàng nhiệt_tình thân_thiện hỗ_trợ khách_hàng nhanh_chóng tận_tình,Positive,tiki
"Shop làm ăn tệ, mình mua dịp tặng quà đơn hàng lên tới 450k nhưng shop không tặng gì. Giao hàng hộp thì móp méo không chấp nhận được. Từ chối mua hàng lại lần sau.",shop làm_ăn tệ mua dịp tặng quà đơn hàng lên tới 450 nhưng shop tặng gì giao hàng hộp móp_méo chấp_nhận từ_chối mua hàng lần sau,Negative,tiki
"Bao cao su xài tốt, tặng thêm sữa rửa mặt, mà thấy quà tặng ít liên quan, tặng món gì hỗ trợ tình dục chắc thích hơn ạ. :))",bao cao_su xài tốt tặng thêm sữa rửa mặt thấy quà tặng ít liên_quan tặng món gì hỗ_trợ tình_dục chắc_thích,Positive,tiki
Hh,hàng hóa,Positive,tiki
"Sản phẩm rất tuyệt, giao hàng nhanh. Lần sau sẽ tiếp tục ủng hộ shop. Chúc shop bán được thật nhiều hàng. Xin cám ơn!",sản_phẩm tuyệt_giao hàng nhanh lần sau tiếp_tục ủng_hộ shop chúc shop bán thật nhiều hàng xin cám_ơn,Positive,tiki
Chuẩn bị hàng và giao nhanh. Hàng chính hãng nên yên tâm. Date mới.,chuẩn_bị hàng giao nhanh hàng chính hãng yên_tâm date mới,Positive,tiki
"Sản phẩm tốt, hình ảnh chỉ mang tính chất minh họa",sản_phẩm tốt hình_ảnh mang tính_chất_minh họa,Positive,tiki
"Chào shop Mình chưa nhận được CD kèm theo bộ sách này, bên Shop giao bổ sung CD giúp mình",chào shop chưa nhận cd kèm bộ sách bên shop giao bổ_sung cd giúp,Neutral,tiki
đóng gói sản phẩm cẩn thận và đẹp,đóng_gói sản_phẩm cẩn_thận đẹp,Positive,tiki
Sản phẩm ok sẽ tiếp tục ủng hộ shop,sản_phẩm tốt tiếp_tục ủng_hộ shop,Positive,tiki
Tốt,tốt,Positive,tiki
Sản phẩm tốt,sản_phẩm tốt,Positive,tiki
ổn,ổn,Positive,tiki
San pham nhin dep! May ma bao hop dep! Giao hang kha nhanh. Co the se mua them vao thang 11 toi. Cam on dich vu giao hang Tikinow nha ban. Thank you!,san pham nhin đẹp may ma bao hop đẹp giao hàng kha nhanh co_the se mua them vao_thang 11 toi cam_ổn dich vu giao hàng tikinow_nha ban thank you,Positive,tiki
"Thuong hieu noi tieng truoc gio, gia ca hop ly. Se tiep tuc ung ho san pham cua Tiki. Dich vu giao hang nhanh. Cho nha ban hang va dich vu giao hang 5 sao. Cam on ban nhieu nha. Thank you!",thuong hieu noi tieng truoc gio giá ca hop ly_se tiep tuc ung_ho san_pham cua tiki dich vu giao hàng nhanh ban hàng va_dich vu giao hàng sao cam_ổn ban nhieu_nha thank you,Positive,tiki
"Hạn sử dụng lâu, giao hàng nhanh, hàng chính hãng Durex nữa",hạn sử_dụng lâu giao hàng nhanh hàng chính hãng durex nữa,Positive,tiki
Chưa dùng thử được zk mới đẻ ??? nhìn ưng ý đấy nhưng chưa dùng thử,chưa dùng thử zk mới đẻ nhìn ưng_ý đấy nhưng chưa dùng thử,Positive,tiki
Rất Tuyệt,tuyệt,Positive,tiki
Quá Tuyệt,quá tuyệt,Positive,tiki
sài lâu ra trông thấy. mà ko biết lâu dài chất đó có ảnh hưởng đến việc xuất tinh sớm ko,sài lâu ra trông thấy biết lâu_dài chất ảnh_hưởng đến việc xuất_tinh sớm,Positive,tiki
"sản phẩm chất lượng tốt, đúng hàng chính hãng. đóng gói khá kỹ lưỡng, khó bị lộ ra ngoài. giao hàng cũng khá nhanh. chỉ là yêu cầu lần sau gọi điện trước khi giao hàng.",sản_phẩm chất_lượng tốt đúng hàng chính hãng đóng_gói khá kỹ_lưỡng khó lộ ra ngoài giao hàng khá nhanh yêu_cầu lần sau gọi điện trước giao hàng,Positive,tiki
"12/2***/2***/47c
6/2***/2/22 439/22 nguyễn văn khối",12 47 22 439 22 nguyễn_văn_khối,Positive,tiki
Sản phẩm tốt nhưng chất làm tê hơi mạnh so với mình. Bình thường mình cũng ổn nên tò mò sử dụng thử thì kéo dài hơn thiệt nhưng ko nhiều cảm giác như loại bthg,sản_phẩm tốt nhưng chất làm tê hơi mạnh so bình_thường ổn tò_mò sử_dụng thử kéo_dài thiệt nhưng nhiều cảm_giác loại bthg,Positive,tiki
Ok,tốt,Positive,tiki
"Giao hàng nhanh chóng, đúng sản phẩm đã đặt, che tên sản phẩm nhạy cảm",giao hàng nhanh_chóng đúng sản_phẩm đặt che tên sản_phẩm nhạy_cảm,Positive,tiki
Oke,tốt,Positive,tiki
Dung dịch trong bao cao su bị vón cục,dung_dịch bao cao_su vón cục,Negative,tiki
ok,tốt,Positive,tiki
Tot hon ca mong doi .tuy o mui cao su nang chut nhung chat luong oke,tốt_hon ca mong_doi tuy o_mui cao_su_nang chut nhung chat luong tốt,Positive,tiki
giao sản phẩm nhưng không thấy quà tặng đính kèm sản phẩm.,giao sản_phẩm nhưng thấy quà tặng đính kèm sản_phẩm,Negative,tiki
